opus,key,performer,year,time,seconds,label,pid,status,piece_path,performer_label
50.1,G maj,Biret,1990,2:38,158,Naxos 8.550359,9062b-04,-,mazurka50-1/pid9062b-04,3
50.1,G maj,Block,1995,2:06,126,ProPiano PPR224507 ,9064-12,-,mazurka50-1/pid9064-12,5
50.1,G maj,Brailowsky,1960,2:17,137,Sony SB2K 63237,9060-30,-,mazurka50-1/pid9060-30,6
50.1,G maj,Chiu,1999,2:23,143,HMX 2907352.53,9048b-05,-,mazurka50-1/pid9048b-05,7
50.1,G maj,Cohen,1997,2:45,165,Glossa 920507 ,9069-01,-,mazurka50-1/pid9069-01,9
50.1,G maj,Cortot,1951,3:20,200,Concert Artist 9180/12 ,9066b-01,-,mazurka50-1/pid9066b-01,10
50.1,G maj,Csalog,1996,2:05,125,Hungaroton HCD 31755/6,1263b-01,-,mazurka50-1/pid1263b-01,11
50.1,G maj,Czerny-Stefanska,1990,2:45,165,Pony Canyon Classics PCCL-00460,9192b-01,-,mazurka50-1/pid9192b-01,12
50.1,G maj,Ezaki,2006,2:33,153,Triton OVCT-00035,9139b-01,-,mazurka50-1/pid9139b-01,13
50.1,G maj,Fliere,1977,2:11,131,Melodia 10 00439,9063b-05,-,mazurka50-1/pid9063b-05,17
50.1,G maj,Fou,1978,2:22,142,Sony SB2K 53 246,9071b-11,-,mazurka50-1/pid9071b-11,18
50.1,G maj,Fou,2005,2:32,152,NIFC CD001,9092-11,-,mazurka50-1/pid9092-11,18
50.1,G maj,Francois,1956,1:55,115,EMI CZS 7 67413 2,9070b-13,-,mazurka50-1/pid9070b-13,19
50.1,G maj,Hatto,1993,2:19,139,Con. Artist FED4-TC-0116/7,610003b-05,-,mazurka50-1/pid610003b-05,22
50.1,G maj,Hatto,2006,2:18,138,Con. Artist 9270/12,9073b-05,-,mazurka50-1/pid9073b-05,22
50.1,G maj,Indjic,1988,2:18,138,Calliope 3321,9050b-01,-,mazurka50-1/pid9050b-01,24
50.1,G maj,Kushner,1989,2:22,142,Connoisseur CD4181/2,9118b-05,-,mazurka50-1/pid9118b-05,26
50.1,G maj,Luisada,1991,2:34,154,DG 463054-2,9055b-01,-,mazurka50-1/pid9055b-01,28
50.1,G maj,Lushtak,2004,2:14,134,Centaur CRC 2707,9088-17,-,mazurka50-1/pid9088-17,29
50.1,G maj,Magaloff,1978,2:18,138,Phillips 426 817/29-2,9074g-01,-,mazurka50-1/pid9074g-01,30
50.1,G maj,Magin,1975,2:25,145,Accord 465 665-2,9138b-01,-,mazurka50-1/pid9138b-01,31
50.1,G maj,Milkina,1970,2:26,146,Unterschrift/EMI,9099b-05,-,mazurka50-1/pid9099b-05,35
50.1,G maj,Mohovich,1999,2:46,166,Agora AG 231.2,9104b-01,-,mazurka50-1/pid9104b-01,36
50.1,G maj,Niedzielski,1931,1:52,112,HMV B 3550,919401-01,-,mazurka50-1/pid919401-01,37
50.1,G maj,Ohlsson,1999,2:12,132,Arabesque Z6730-2,9153b-01,-,mazurka50-1/pid9153b-01,38
50.1,G maj,Osinska,1989,2:26,146,Cassiopee 969 213/6,9101b-12,-,mazurka50-1/pid9101b-12,40
50.1,G maj,Poblocka,1999,2:32,152,BeArTon CDB012/13,9093b-07,-,mazurka50-1/pid9093b-07,42
50.1,G maj,Rangell,2001,2:12,132,Dorian DOR-93258,9094b-01,-,mazurka50-1/pid9094b-01,43
50.1,G maj,Rosen,1989,2:24,144,Globe 5028 ,52932-16,-,mazurka50-1/pid52932-16,44
50.1,G maj,Rubinstein,1939,2:14,134,Naxos 8.110656-57,9049b-01,-,mazurka50-1/pid9049b-01,46
50.1,G maj,Rubinstein,1952,2:15,135,BMG 09026 63027-2,9075b-01,-,mazurka50-1/pid9075b-01,46
50.1,G maj,Rubinstein,1966,2:30,150,BMG 09026-63050-2,9059b-05,-,mazurka50-1/pid9059b-05,46
50.1,G maj,Shebanova,2002,2:22,142,DUX 0350/0351,9072b-05,-,mazurka50-1/pid9072b-05,47
50.1,G maj,Smith,1975,2:47,167,EMI 724358576726,9054b-01,-,mazurka50-1/pid9054b-01,48
50.1,G maj,Sztompka,1927,2:37,157,Muza PNCD006,9085-03,-,mazurka50-1/pid9085-03,50
50.1,G maj,Sztompka,1959,2:40,160,Muza PNOD 313 A/B,9170b-01,-,mazurka50-1/pid9170b-01,50
50.1,G maj,Uninsky,1961,2:05,125,Philips 442 574-2,9061-30,-,mazurka50-1/pid9061-30,51
50.1,G maj,Wasowski,1980,2:42,162,Concord CCD-42036,9111b-03,-,mazurka50-1/pid9111b-03,53
50.2,A maj,Ashkenazy,1981,2:50,170,Decca 448 086-2,9058b-02,-,mazurka50-2/pid9058b-02,0
50.2,A maj,Bacha,2000,3:10,190,Forlane 126817,9166j-02,-,mazurka50-2/pid9166j-02,1
50.2,A maj,Barbosa,1983,3:17,197,Centaur CRC2098/9,9174b-02,-,mazurka50-2/pid9174b-02,2
50.2,A maj,Biret,1990,3:05,185,Naxos 8.550359,9062b-05,-,mazurka50-2/pid9062b-05,3
50.2,A maj,Block,1995,3:19,199,ProPiano PPR224507 ,9064-13,-,mazurka50-2/pid9064-13,5
50.2,A maj,Brailowsky,1960,2:57,177,Sony SB2K 63237,9060-31,-,mazurka50-2/pid9060-31,6
50.2,A maj,Chiu,1999,3:08,188,HMX 2907352.53,9048b-06,-,mazurka50-2/pid9048b-06,7
50.2,A maj,Cohen,1997,3:28,208,Glossa 920507 ,9069-02,-,mazurka50-2/pid9069-02,9
50.2,A maj,Cortot,1951,3:19,199,Concert Artist 9180/12 ,9066b-02,-,mazurka50-2/pid9066b-02,10
50.2,A maj,Csalog,1996,3:11,191,Hungaroton HCD 31755/6,1263b-02,-,mazurka50-2/pid1263b-02,11
50.2,A maj,Czerny-Stefanska,1990,3:15,195,Pony Canyon Classics PCCL-00460,9192b-02,-,mazurka50-2/pid9192b-02,12
50.2,A maj,Ezaki,2006,3:09,189,Triton OVCT-00035,9139b-02,-,mazurka50-2/pid9139b-02,13
50.2,A maj,Ferenczy,1958,3:41,221,Hungaroton HCD 32121,9097-20,-,mazurka50-2/pid9097-20,15
50.2,A maj,Fiorentino,1963,3:23,203,Con. Artist 9200-2 ,9065-20,-,mazurka50-2/pid9065-20,16
50.2,A maj,Fliere,1977,2:58,178,Melodia 10 00439,9063b-06,-,mazurka50-2/pid9063b-06,17
50.2,A maj,Fou,1978,2:39,159,Sony SB2K 53 246,9071b-12,-,mazurka50-2/pid9071b-12,18
50.2,A maj,Fou,2005,3:05,185,NIFC CD001,9092-09,-,mazurka50-2/pid9092-09,18
50.2,A maj,Francois,1956,2:14,134,EMI CZS 7 67413 2,9070b-14,-,mazurka50-2/pid9070b-14,19
50.2,A maj,Friedman,1930,3:03,183,Philips 456 784-2 ,5667230-15,-,mazurka50-2/pid5667230-15,20
50.2,A maj,Hatto,1993,3:11,191,Con. Artist FED4-TC-0116/7,610003b-06,-,mazurka50-2/pid610003b-06,22
50.2,A maj,Hatto,2006,3:05,185,Con. Artist 9270/12,9073b-06,-,mazurka50-2/pid9073b-06,22
50.2,A maj,Indjic,1988,3:08,188,Calliope 3321,9050b-02,-,mazurka50-2/pid9050b-02,24
50.2,A maj,Kushner,1989,3:09,189,Connoisseur CD4181/2,9118b-06,-,mazurka50-2/pid9118b-06,26
50.2,A maj,Luisada,1991,3:44,224,DG 463054-2,9055b-02,-,mazurka50-2/pid9055b-02,28
50.2,A maj,Lushtak,2004,3:06,186,Centaur CRC 2707,9088-18,-,mazurka50-2/pid9088-18,29
50.2,A maj,Magaloff,1978,3:08,188,Phillips 426 817/29-2,9074g-02,-,mazurka50-2/pid9074g-02,30
50.2,A maj,Magin,1975,3:11,191,Accord 465 665-2,9138b-02,-,mazurka50-2/pid9138b-02,31
50.2,A maj,Milkina,1970,3:09,189,Unterschrift/EMI,9099b-06,-,mazurka50-2/pid9099b-06,35
50.2,A maj,Mohovich,1999,3:25,205,Agora AG 231.2,9104b-02,-,mazurka50-2/pid9104b-02,36
50.2,A maj,Ohlsson,1999,3:21,201,Arabesque Z6730-2,9153b-02,-,mazurka50-2/pid9153b-02,38
50.2,A maj,Osinska,1989,3:14,194,Cassiopee 969 213/6,9101b-13,-,mazurka50-2/pid9101b-13,40
50.2,A maj,Poblocka,1999,3:03,183,BeArTon CDB012/13,9093b-08,-,mazurka50-2/pid9093b-08,42
50.2,A maj,Rangell,2001,2:42,162,Dorian DOR-93258,9094b-02,-,mazurka50-2/pid9094b-02,43
50.2,A maj,Rosen,1989,3:10,190,Globe 5028 ,52932-17,-,mazurka50-2/pid52932-17,44
50.2,A maj,Rosenthal,1935,2:53,173,Appian CDAPR 7002,9184-13,-,mazurka50-2/pid9184-13,45
50.2,A maj,Rosenthal,1935,3:01,181,Membran 222913-321,9057j-05,-,mazurka50-2/pid9057j-05,45
50.2,A maj,Rosenthal,1936,3:23,203,Appian CDAPR 7002,9184b-05,-,mazurka50-2/pid9184b-05,45
50.2,A maj,Rubinstein,1939,2:30,150,Naxos 8.110656-57,9049b-02,-,mazurka50-2/pid9049b-02,46
50.2,A maj,Rubinstein,1952,2:49,169,BMG 09026 63027-2,9075b-02,-,mazurka50-2/pid9075b-02,46
50.2,A maj,Rubinstein,1966,3:07,187,BMG 09026-63050-2,9059b-06,-,mazurka50-2/pid9059b-06,46
50.2,A maj,Shebanova,2002,3:00,180,DUX 0350/0351,9072b-06,-,mazurka50-2/pid9072b-06,47
50.2,A maj,Smith,1975,2:06,126,EMI 724358576726,9054b-02,-,mazurka50-2/pid9054b-02,48
50.2,A maj,Sztompka,1927,3:27,207,Muza PNCD006,9085-04,-,mazurka50-2/pid9085-04,50
50.2,A maj,Sztompka,1959,3:34,214,Muza PNOD 313 A/B,9170b-02,-,mazurka50-2/pid9170b-02,50
50.2,A maj,Uninsky,1959,2:45,165,Philips 442 574-2,9061-31,-,mazurka50-2/pid9061-31,51
50.2,A maj,Wasowski,1980,2:30,150,Concord CCD-42036,9111b-04,-,mazurka50-2/pid9111b-04,53
50.3,C# min,Ashkenazy,1981,4:57,297,Decca 448 086-2,9058b-03,-,mazurka50-3/pid9058b-03,0
50.3,C# min,Bacha,2000,4:59,299,Forlane 126817,9166j-03,-,mazurka50-3/pid9166j-03,1
50.3,C# min,Barbosa,1983,4:37,277,Centaur CRC2098/9,9174b-03,-,mazurka50-3/pid9174b-03,2
50.3,C# min,Biret,1990,5:26,326,Naxos 8.550359,9062b-06,-,mazurka50-3/pid9062b-06,3
50.3,C# min,Blet,2003,6:07,367,Marcal MA030501,9103-15,-,mazurka50-3/pid9103-15,4
50.3,C# min,Block,1995,5:22,322,ProPiano PPR224507 ,9064-14,-,mazurka50-3/pid9064-14,5
50.3,C# min,Brailowsky,1960,4:44,284,Sony SB2K 63237,9060b-01,-,mazurka50-3/pid9060b-01,6
50.3,C# min,Chiu,1999,5:09,309,HMX 2907352.53,9048b-07,-,mazurka50-3/pid9048b-07,7
50.3,C# min,Cohen,1997,5:21,321,Glossa 920507 ,9069-03,-,mazurka50-3/pid9069-03,9
50.3,C# min,Cortot,1951,5:10,310,Concert Artist 9180/12 ,9066b-03,-,mazurka50-3/pid9066b-03,10
50.3,C# min,Csalog,1996,5:02,302,Hungaroton HCD 31755/6,1263b-03,-,mazurka50-3/pid1263b-03,11
50.3,C# min,Czerny-Stefanska,1990,5:15,315,Pony Canyon Classics PCCL-00460,9192b-03,-,mazurka50-3/pid9192b-03,12
50.3,C# min,Ezaki,2006,4:59,299,Triton OVCT-00035,9139b-03,-,mazurka50-3/pid9139b-03,13
50.3,C# min,Fiorentino,1963,5:49,349,Con. Artist 9200-2 ,9065-21,-,mazurka50-3/pid9065-21,16
50.3,C# min,Fliere,1977,5:14,314,Melodia 10 00439,9063b-07,-,mazurka50-3/pid9063b-07,17
50.3,C# min,Fou,1978,4:45,285,Sony SB2K 53 246,9071b-13,-,mazurka50-3/pid9071b-13,18
50.3,C# min,Fou,2005,5:33,333,NIFC CD001,9092-01,-,mazurka50-3/pid9092-01,18
50.3,C# min,Francois,1956,4:21,261,EMI CZS 7 67413 2,9070b-15,-,mazurka50-3/pid9070b-15,19
50.3,C# min,Hatto,1993,5:23,323,Con. Artist FED4-TC-0116/7,610003b-07,-,mazurka50-3/pid610003b-07,22
50.3,C# min,Hatto,2006,5:28,328,Con. Artist 9270/12,9073b-07,-,mazurka50-3/pid9073b-07,22
50.3,C# min,Horowitz,1935,4:11,251,Membran 222913-321,9057f-13,-,mazurka50-3/pid9057f-13,23
50.3,C# min,Horowitz,1935,4:19,259,Philips 456 842-2 ,5667249-05,-,mazurka50-3/pid5667249-05,23
50.3,C# min,Horowitz,1949,4:55,295,Philips 456 842-2 ,5667249-20,-,mazurka50-3/pid5667249-20,23
50.3,C# min,Indjic,1988,5:29,329,Calliope 3321,9050b-03,-,mazurka50-3/pid9050b-03,24
50.3,C# min,Kapell,1951,4:24,264,RCA 09026-68990-2,9090-16,-,mazurka50-3/pid9090-16,25
50.3,C# min,Kushner,1989,4:50,290,Connoisseur CD4181/2,9118b-07,-,mazurka50-3/pid9118b-07,26
50.3,C# min,Luisada,1991,5:25,325,DG 463054-2,9055b-03,-,mazurka50-3/pid9055b-03,28
50.3,C# min,Lushtak,2004,6:03,363,Centaur CRC 2707,9088-19,-,mazurka50-3/pid9088-19,29
50.3,C# min,Malcuzynski,1961,4:58,298,EMI CZS 5 68226 2,918904-11,-,mazurka50-3/pid918904-11,32
50.3,C# min,Magaloff,1978,5:29,329,Phillips 426 817/29-2,9074g-03,-,mazurka50-3/pid9074g-03,30
50.3,C# min,Magin,1975,4:30,270,Accord 465 665-2,9138b-03,-,mazurka50-3/pid9138b-03,31
50.3,C# min,Meguri,1997,4:54,294,Live Notes WWCC-7313,9137-16,-,mazurka50-3/pid9137-16,33
50.3,C# min,Milkina,1970,5:29,329,Unterschrift/EMI,9099b-07,-,mazurka50-3/pid9099b-07,35
50.3,C# min,Mohovich,1999,5:18,318,Agora AG 231.2,9104b-03,-,mazurka50-3/pid9104b-03,36
50.3,C# min,Ohlsson,1999,4:51,291,Arabesque Z6730-2,9153b-03,-,mazurka50-3/pid9153b-03,38
50.3,C# min,Osinska,1989,5:06,306,Cassiopee 969 213/6,9101b-14,-,mazurka50-3/pid9101b-14,40
50.3,C# min,Perlemuter,1986,5:00,300,Nimbus NI5393,9089-17,-,mazurka50-3/pid9089-17,41
50.3,C# min,Poblocka,1999,6:01,361,BeArTon CDB012/13,9093b-09,-,mazurka50-3/pid9093b-09,42
50.3,C# min,Rangell,2001,5:13,313,Dorian DOR-93258,9094b-03,-,mazurka50-3/pid9094b-03,43
50.3,C# min,Rosen,1989,4:31,271,Globe 5028 ,52932-18,-,mazurka50-3/pid52932-18,44
50.3,C# min,Rubinstein,1939,4:32,272,Naxos 8.110656-57,9049b-03,-,mazurka50-3/pid9049b-03,46
50.3,C# min,Rubinstein,1952,5:04,304,BMG 09026 63027-2,9075b-03,-,mazurka50-3/pid9075b-03,46
50.3,C# min,Rubinstein,1966,5:20,320,BMG 09026-63050-2,9059b-07,-,mazurka50-3/pid9059b-07,46
50.3,C# min,Shebanova,2002,5:29,329,DUX 0350/0351,9072b-07,-,mazurka50-3/pid9072b-07,47
50.3,C# min,Smith,1975,1:37,97,EMI 724358576726,9054b-03,-,mazurka50-3/pid9054b-03,48
50.3,C# min,Sofronitsky,1949,4:43,283,Vista Vera VVCD-00118-2,9114b-12,-,mazurka50-3/pid9114b-12,49
50.3,C# min,Sofronitsky,1960,5:05,305,Philips 456 970-2,5667291-18,-,mazurka50-3/pid5667291-18,49
50.3,C# min,Sofronitsky,1961,5:07,307,Classound 001-026 ,9113-18,-,mazurka50-3/pid9113-18,49
50.3,C# min,Sztompka,1927,5:11,311,Muza PNCD006,9085-05,-,mazurka50-3/pid9085-05,50
50.3,C# min,Sztompka,1959,5:08,308,Muza PNOD 313 A/B,9170b-03,-,mazurka50-3/pid9170b-03,50
50.3,C# min,Uninsky,1959,5:06,306,Philips 442 574-2,9061-32,-,mazurka50-3/pid9061-32,51
50.3,C# min,Wasowski,1980,6:05,365,Concord CCD-42036,9111b-05,-,mazurka50-3/pid9111b-05,53
56.1,B maj,Ashkenazy,1981,3:53,233,Decca 448 086-2,9058b-04,-,mazurka56-1/pid9058b-04,0
56.1,B maj,Bacha,2000,4:08,248,Forlane 126817,9166k-05,-,mazurka56-1/pid9166k-05,1
56.1,B maj,Barbosa,1983,3:45,225,Centaur CRC2098/9,9174b-04,-,mazurka56-1/pid9174b-04,2
56.1,B maj,Biret,1990,5:41,341,Naxos 8.550359,9062b-07,-,mazurka56-1/pid9062b-07,3
56.1,B maj,Block,1995,4:28,268,ProPiano PPR224507 ,9064-15,-,mazurka56-1/pid9064-15,5
56.1,B maj,Brailowsky,1960,4:13,253,Sony SB2K 63237,9060b-02,-,mazurka56-1/pid9060b-02,6
56.1,B maj,Chiu,1999,4:45,285,HMX 2907352.53,9048b-08,-,mazurka56-1/pid9048b-08,7
56.1,B maj,Cohen,1997,5:42,342,Glossa 920507 ,9069-04,-,mazurka56-1/pid9069-04,9
56.1,B maj,Cortot,1951,5:16,316,Concert Artist 9180/12 ,9066b-04,-,mazurka56-1/pid9066b-04,10
56.1,B maj,Csalog,1996,4:47,287,Hungaroton HCD 31755/6,1263b-04,-,mazurka56-1/pid1263b-04,11
56.1,B maj,Czerny-Stefanska,1990,4:45,285,Pony Canyon Classics PCCL-00460,9192b-04,-,mazurka56-1/pid9192b-04,12
56.1,B maj,Ezaki,2006,4:48,288,Triton OVCT-00035,9139b-04,-,mazurka56-1/pid9139b-04,13
56.1,B maj,Fliere,1977,3:42,222,Melodia 10 00439,9063b-08,-,mazurka56-1/pid9063b-08,17
56.1,B maj,Fou,1978,4:23,263,Sony SB2K 53 246,9071b-14,-,mazurka56-1/pid9071b-14,18
56.1,B maj,Francois,1956,3:30,210,EMI CZS 7 67413 2,9070b-16,-,mazurka56-1/pid9070b-16,19
56.1,B maj,Hatto,1993,4:07,247,Con. Artist FED4-TC-0116/7,610003b-08,-,mazurka56-1/pid610003b-08,22
56.1,B maj,Hatto,2006,4:03,243,Con. Artist 9270/12,9073b-08,-,mazurka56-1/pid9073b-08,22
56.1,B maj,Indjic,1988,4:06,246,Calliope 3321,9050b-04,-,mazurka56-1/pid9050b-04,24
56.1,B maj,Kushner,1989,4:26,266,Connoisseur CD4181/2,9118b-08,-,mazurka56-1/pid9118b-08,26
56.1,B maj,Luisada,1991,4:53,293,DG 463054-2,9055b-04,-,mazurka56-1/pid9055b-04,28
56.1,B maj,Magaloff,1978,4:06,246,Phillips 426 817/29-2,9074g-04,-,mazurka56-1/pid9074g-04,30
56.1,B maj,Magin,1975,3:25,205,Accord 465 665-2,9138b-04,-,mazurka56-1/pid9138b-04,31
56.1,B maj,Milkina,1970,4:39,279,Unterschrift/EMI,9099b-08,-,mazurka56-1/pid9099b-08,35
56.1,B maj,Mohovich,1999,4:36,276,Agora AG 231.2,9104b-04,-,mazurka56-1/pid9104b-04,36
56.1,B maj,Ohlsson,1999,4:17,257,Arabesque Z6730-2,9153b-04,-,mazurka56-1/pid9153b-04,38
56.1,B maj,Osinska,1989,4:37,277,Cassiopee 969 213/6,9101b-15,-,mazurka56-1/pid9101b-15,40
56.1,B maj,Poblocka,1999,4:42,282,BeArTon CDB012/13,9093b-10,-,mazurka56-1/pid9093b-10,42
56.1,B maj,Rangell,2001,4:35,275,Dorian DOR-93258,9094b-04,-,mazurka56-1/pid9094b-04,43
56.1,B maj,Rosen,1989,4:12,252,Globe 5028 ,52932-19,-,mazurka56-1/pid52932-19,44
56.1,B maj,Rubinstein,1939,3:43,223,Naxos 8.110656-57,9049b-04,-,mazurka56-1/pid9049b-04,46
56.1,B maj,Rubinstein,1952,4:01,241,BMG 09026 63027-2,9075b-04,-,mazurka56-1/pid9075b-04,46
56.1,B maj,Rubinstein,1966,4:20,260,BMG 09026-63050-2,9059b-08,-,mazurka56-1/pid9059b-08,46
56.1,B maj,Shebanova,2002,4:27,267,DUX 0350/0351,9072b-08,-,mazurka56-1/pid9072b-08,47
56.1,B maj,Smith,1975,0:40,40,EMI 724358576726,9054b-04,-,mazurka56-1/pid9054b-04,48
56.1,B maj,Sztompka,1959,4:59,299,Muza PNOD 313 A/B,9170b-04,-,mazurka56-1/pid9170b-04,50
56.1,B maj,Uninsky,1971,3:33,213,Philips 442 574-2,9061b-01,-,mazurka56-1/pid9061b-01,51
56.1,B maj,Wasowski,1980,4:44,284,Concord CCD-42036,9111b-06,-,mazurka56-1/pid9111b-06,53
56.2,C maj,Ashkenazy,1981,1:32,92,Decca 448 086-2,9058b-05,-,mazurka56-2/pid9058b-05,0
56.2,C maj,Bacha,2000,1:31,91,Forlane 126817,9166k-06,-,mazurka56-2/pid9166k-06,1
56.2,C maj,Barbosa,1983,1:33,93,Centaur CRC2098/9,9174b-05,-,mazurka56-2/pid9174b-05,2
56.2,C maj,Biret,1990,1:25,85,Naxos 8.550359,9062b-08,-,mazurka56-2/pid9062b-08,3
56.2,C maj,Blet,2003,2:06,126,Marcal MA030501,9103-16,-,mazurka56-2/pid9103-16,4
56.2,C maj,Block,1995,1:46,106,ProPiano PPR224507 ,9064-16,-,mazurka56-2/pid9064-16,5
56.2,C maj,Brailowsky,1960,1:27,87,Sony SB2K 63237,9060b-03,-,mazurka56-2/pid9060b-03,6
56.2,C maj,Chiu,1999,1:58,118,HMX 2907352.53,9048b-09,-,mazurka56-2/pid9048b-09,7
56.2,C maj,Cohen,1997,1:37,97,Glossa 920507 ,9069-05,-,mazurka56-2/pid9069-05,9
56.2,C maj,Cortot,1951,1:32,92,Concert Artist 9180/12 ,9066b-05,-,mazurka56-2/pid9066b-05,10
56.2,C maj,Csalog,1996,1:32,92,Hungaroton HCD 31755/6,1263b-05,-,mazurka56-2/pid1263b-05,11
56.2,C maj,Czerny-Stefanska,1990,1:54,114,Pony Canyon Classics PCCL-00460,9192b-05,-,mazurka56-2/pid9192b-05,12
56.2,C maj,Ezaki,2006,1:49,109,Triton OVCT-00035,9139b-05,-,mazurka56-2/pid9139b-05,13
56.2,C maj,Fliere,1977,1:38,98,Melodia 10 00439,9063b-09,-,mazurka56-2/pid9063b-09,17
56.2,C maj,Fou,1978,1:49,109,Sony SB2K 53 246,9071b-15,-,mazurka56-2/pid9071b-15,18
56.2,C maj,Francois,1956,1:27,87,EMI CZS 7 67413 2,9070b-17,-,mazurka56-2/pid9070b-17,19
56.2,C maj,Gornostaeva,1994,1:31,91,Vista Vera VVCD-00064,9116-16,-,mazurka56-2/pid9116-16,21
56.2,C maj,Hatto,1993,1:48,108,Con. Artist FED4-TC-0116/7,610003b-09,-,mazurka56-2/pid610003b-09,22
56.2,C maj,Hatto,2006,1:44,104,Con. Artist 9270/12,9073b-09,-,mazurka56-2/pid9073b-09,22
56.2,C maj,Indjic,1988,1:46,106,Calliope 3321,9050b-05,-,mazurka56-2/pid9050b-05,24
56.2,C maj,Kushner,1989,1:53,113,Connoisseur CD4181/2,9118b-09,-,mazurka56-2/pid9118b-09,26
56.2,C maj,Luisada,1991,1:43,103,DG 463054-2,9055b-05,-,mazurka56-2/pid9055b-05,28
56.2,C maj,Magaloff,1978,1:46,106,Phillips 426 817/29-2,9074g-05,-,mazurka56-2/pid9074g-05,30
56.2,C maj,Magin,1975,1:24,84,Accord 465 665-2,9138b-05,-,mazurka56-2/pid9138b-05,31
56.2,C maj,Meguri,1997,0:28,28,Live Notes WWCC-7313,9137-17,-,mazurka56-2/pid9137-17,33
56.2,C maj,Michelangeli,1971,1:45,105,Philips 456 904-2,5667269b-32,-,mazurka56-2/pid5667269b-32,34
56.2,C maj,Milkina,1970,2:05,125,Unterschrift/EMI,9099b-09,-,mazurka56-2/pid9099b-09,35
56.2,C maj,Mohovich,1999,1:42,102,Agora AG 231.2,9104b-05,-,mazurka56-2/pid9104b-05,36
56.2,C maj,Ohlsson,1999,1:35,95,Arabesque Z6730-2,9153b-05,-,mazurka56-2/pid9153b-05,38
56.2,C maj,Osinska,1989,1:47,107,Cassiopee 969 213/6,9101b-16,-,mazurka56-2/pid9101b-16,40
56.3,C min,Osinska,1989,5:56,356,Cassiopee 969 213/6,9101b-17,-,mazurka56-3/pid9101b-17,40
56.2,C maj,Perlemuter,1992,1:45,105,Nimbus NI5393,9089-12,-,mazurka56-2/pid9089-12,41
56.2,C maj,Poblocka,1999,1:42,102,BeArTon CDB012/13,9093b-11,-,mazurka56-2/pid9093b-11,42
56.2,C maj,Rangell,2001,1:38,98,Dorian DOR-93258,9094b-05,-,mazurka56-2/pid9094b-05,43
56.2,C maj,Rosen,1989,1:45,105,Globe 5028 ,52932-20,-,mazurka56-2/pid52932-20,44
56.2,C maj,Rubinstein,1939,1:26,86,Naxos 8.110656-57,9049b-05,-,mazurka56-2/pid9049b-05,46
56.2,C maj,Rubinstein,1952,1:25,85,BMG 09026 63027-2,9075b-05,-,mazurka56-2/pid9075b-05,46
56.2,C maj,Rubinstein,1966,1:44,104,BMG 09026-63050-2,9059b-09,-,mazurka56-2/pid9059b-09,46
56.2,C maj,Shebanova,2002,1:47,107,DUX 0350/0351,9072b-09,-,mazurka56-2/pid9072b-09,47
56.2,C maj,Smith,1975,2:16,136,EMI 724358576726,9054b-05,-,mazurka56-2/pid9054b-05,48
56.2,C maj,Sztompka,1959,1:38,98,Muza PNOD 313 A/B,9170b-05,-,mazurka56-2/pid9170b-05,50
56.2,C maj,Uninsky,1959,1:28,88,Philips 442 574-2,9061b-02,-,mazurka56-2/pid9061b-02,51
56.2,C maj,Wasowski,1980,1:39,99,Concord CCD-42036,9111b-07,-,mazurka56-2/pid9111b-07,53
56.3,C min,Ashkenazy,1981,5:55,355,Decca 448 086-2,9058b-06,-,mazurka56-3/pid9058b-06,0
56.3,C min,Bacha,2000,5:27,327,Forlane 126817,9166k-07,-,mazurka56-3/pid9166k-07,1
56.3,C min,Barbosa,1983,5:31,331,Centaur CRC2098/9,9174b-06,-,mazurka56-3/pid9174b-06,2
56.3,C min,Biret,1990,7:16,436,Naxos 8.550359,9062b-09,-,mazurka56-3/pid9062b-09,3
56.3,C min,Block,1995,5:39,339,ProPiano PPR224507 ,9064-17,-,mazurka56-3/pid9064-17,5
56.3,C min,Brailowsky,1960,5:35,335,Sony SB2K 63237,9060b-04,-,mazurka56-3/pid9060b-04,6
56.3,C min,Chiu,1999,6:06,366,HMX 2907352.53,9048b-10,-,mazurka56-3/pid9048b-10,7
56.3,C min,Cohen,1997,6:31,391,Glossa 920507 ,9069-06,-,mazurka56-3/pid9069-06,9
56.3,C min,Cortot,1951,7:04,424,Concert Artist 9180/12 ,9066b-06,-,mazurka56-3/pid9066b-06,10
56.3,C min,Csalog,1996,5:34,334,Hungaroton HCD 31755/6,1263b-06,-,mazurka56-3/pid1263b-06,11
56.3,C min,Czerny-Stefanska,1990,6:38,398,Pony Canyon Classics PCCL-00460,9192b-06,-,mazurka56-3/pid9192b-06,12
56.3,C min,Ezaki,2006,6:00,360,Triton OVCT-00035,9139b-06,-,mazurka56-3/pid9139b-06,13
56.3,C min,Fiorentino,1963,6:02,362,Con. Artist 9200-2 ,9065-22,-,mazurka56-3/pid9065-22,16
56.3,C min,Fliere,1977,5:48,348,Melodia 10 00439,9063b-10,-,mazurka56-3/pid9063b-10,17
56.3,C min,Fou,1955,5:30,330,Muza PNCD006,9085-20,-,mazurka56-3/pid9085-20,18
56.3,C min,Fou,1978,5:54,354,Sony SB2K 53 246,9071b-16,-,mazurka56-3/pid9071b-16,18
56.3,C min,Fou,2005,6:36,396,NIFC CD001,9092-04,-,mazurka56-3/pid9092-04,18
56.3,C min,Francois,1956,5:43,343,EMI CZS 7 67413 2,9070b-18,-,mazurka56-3/pid9070b-18,19
